model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,5,2,2026-05-22T02:06:47.529097,3.984406100000342,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,2,2174,544
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,5,3,2026-05-22T02:06:51.177132,3.50923850000072,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,2,2174,544
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,10,1,2026-05-22T02:06:55.337515,3.7803695000002335,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,4,4349,1088
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,10,2,2026-05-22T02:06:59.414833,3.8042857000000367,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,4,4349,1088
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,10,3,2026-05-22T02:07:03.115348,3.5060474000001705,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,4,4349,1088
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,16,1,2026-05-22T02:07:08.244793,4.724090599998817,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,6,6959,1740
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,16,2,2026-05-22T02:07:13.159933,4.592562099998759,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,6,6959,1740
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,16,3,2026-05-22T02:07:16.815488,3.290678899998966,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,6,6959,1740
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,2,1,2026-05-22T02:07:21.418678,4.511152899998706,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,1,1089,273
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,2,2,2026-05-22T02:07:25.487564,3.999394599999505,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,1,1089,273
